,FPR,FNR,TPR,"min(FPR,FNR)",min_constant,max_constant
4600,0.046398148,0.52665,0.47335,0.046398148,-0.49487263,-0.49486923
4601,0.046398148,0.5266333,0.47336668,0.046398148,-0.49486923,-0.49486732
4602,0.0464,0.5266333,0.47336668,0.0464,-0.49486732,-0.4948585
4603,0.04640185,0.5266333,0.47336668,0.04640185,-0.4948585,-0.49485493
4604,0.046403702,0.5266333,0.47336668,0.046403702,-0.49485493,-0.49485308
4605,0.046405554,0.5266333,0.47336668,0.046405554,-0.49485308,-0.49484336
4606,0.04640741,0.5266333,0.47336668,0.04640741,-0.49484336,-0.49483865
4607,0.04640926,0.5266167,0.4733833,0.04640926,-0.49483865,-0.49483633
4608,0.04640926,0.5266,0.4734,0.04640926,-0.49483633,-0.4948336
4609,0.04640926,0.5265833,0.4734167,0.04640926,-0.4948336,-0.49483287
4610,0.046411112,0.5265833,0.4734167,0.046411112,-0.49483287,-0.49482793
4611,0.046411112,0.5265667,0.47343332,0.046411112,-0.49482793,-0.4948243
4612,0.046412963,0.5265667,0.47343332,0.046412963,-0.4948243,-0.49482155
4613,0.046412963,0.52655,0.47345,0.046412963,-0.49482155,-0.4948153
4614,0.046414815,0.52655,0.47345,0.046414815,-0.4948153,-0.49481285
4615,0.046416666,0.52655,0.47345,0.046416666,-0.49481285,-0.49480838
4616,0.046416666,0.5265333,0.4734667,0.046416666,-0.49480838,-0.49478626
4617,0.046418518,0.5265333,0.4734667,0.046418518,-0.49478626,-0.4947791
4618,0.04642037,0.5265333,0.4734667,0.04642037,-0.4947791,-0.49477333
4619,0.04642222,0.5265333,0.4734667,0.04642222,-0.49477333,-0.49477166
4620,0.046424072,0.5265333,0.4734667,0.046424072,-0.49477166,-0.49475646
4621,0.046425927,0.5265333,0.4734667,0.046425927,-0.49475646,-0.49474514
4622,0.04642778,0.5265333,0.4734667,0.04642778,-0.49474514,-0.49474043
4623,0.04642963,0.5265333,0.4734667,0.04642963,-0.49474043,-0.49473888
4624,0.04643148,0.5265333,0.4734667,0.04643148,-0.49473888,-0.49473614
4625,0.04643148,0.5265167,0.47348332,0.04643148,-0.49473614,-0.49473417
4626,0.046433333,0.5265167,0.47348332,0.046433333,-0.49473417,-0.4947201
4627,0.046435185,0.5265167,0.47348332,0.046435185,-0.4947201,-0.49471527
4628,0.046437036,0.5265167,0.47348332,0.046437036,-0.49471527,-0.49471068
4629,0.046438888,0.5265167,0.47348332,0.046438888,-0.49471068,-0.49470735
4630,0.04644074,0.5265167,0.47348332,0.04644074,-0.49470735,-0.49470228
4631,0.046442594,0.5265167,0.47348332,0.046442594,-0.49470228,-0.49469638
4632,0.046444446,0.5265167,0.47348332,0.046444446,-0.49469638,-0.49469048
4633,0.046446297,0.5265167,0.47348332,0.046446297,-0.49469048,-0.49468887
4634,0.04644815,0.5265167,0.47348332,0.04644815,-0.49468887,-0.4946879
4635,0.04645,0.5265167,0.47348332,0.04645,-0.4946879,-0.49468058
4636,0.04645185,0.5265167,0.47348332,0.04645185,-0.49468058,-0.49466866
4637,0.04645185,0.5265,0.4735,0.04645185,-0.49466866,-0.4946668
4638,0.046453703,0.5265,0.4735,0.046453703,-0.4946668,-0.49466527
4639,0.046453703,0.52648336,0.47351664,0.046453703,-0.49466527,-0.49466515
4640,0.046455555,0.52648336,0.47351664,0.046455555,-0.49466515,-0.49466324
4641,0.046457406,0.52648336,0.47351664,0.046457406,-0.49466324,-0.49465692
4642,0.046459258,0.52648336,0.47351664,0.046459258,-0.49465692,-0.49465632
4643,0.046461113,0.52648336,0.47351664,0.046461113,-0.49465632,-0.4946491
4644,0.046462964,0.52648336,0.47351664,0.046462964,-0.4946491,-0.49464756
4645,0.046464816,0.52648336,0.47351664,0.046464816,-0.49464756,-0.4946385
4646,0.046466667,0.52648336,0.47351664,0.046466667,-0.4946385,-0.49463463
4647,0.04646852,0.52648336,0.47351664,0.04646852,-0.49463463,-0.49463308
4648,0.04647037,0.52648336,0.47351664,0.04647037,-0.49463308,-0.49462777
4649,0.04647222,0.52648336,0.47351664,0.04647222,-0.49462777,-0.49462563
4650,0.04647222,0.52646667,0.47353333,0.04647222,-0.49462563,-0.4946195
4651,0.046474073,0.52646667,0.47353333,0.046474073,-0.4946195,-0.49459803
4652,0.046475925,0.52646667,0.47353333,0.046475925,-0.49459803,-0.49459743
4653,0.046475925,0.52645,0.47355002,0.046475925,-0.49459743,-0.49459356
4654,0.046475925,0.52643335,0.47356665,0.046475925,-0.49459356,-0.49458778
4655,0.046477776,0.52643335,0.47356665,0.046477776,-0.49458778,-0.49458462
4656,0.04647963,0.52643335,0.47356665,0.04647963,-0.49458462,-0.49458402
4657,0.046481483,0.52643335,0.47356665,0.046481483,-0.49458402,-0.49458355
4658,0.046481483,0.52641666,0.47358334,0.046481483,-0.49458355,-0.49458236
4659,0.046483334,0.52641666,0.47358334,0.046483334,-0.49458236,-0.49458057
4660,0.046483334,0.5264,0.47359997,0.046483334,-0.49458057,-0.49457967
4661,0.046485186,0.5264,0.47359997,0.046485186,-0.49457967,-0.49457705
4662,0.046485186,0.52638334,0.47361666,0.046485186,-0.49457705,-0.49457586
4663,0.046485186,0.52636665,0.47363335,0.046485186,-0.49457586,-0.494574
4664,0.046487037,0.52636665,0.47363335,0.046487037,-0.494574,-0.49456948
4665,0.046487037,0.52635,0.47364998,0.046487037,-0.49456948,-0.49456513
4666,0.04648889,0.52635,0.47364998,0.04648889,-0.49456513,-0.4945643
4667,0.04649074,0.52635,0.47364998,0.04649074,-0.4945643,-0.4945627
4668,0.04649259,0.52635,0.47364998,0.04649259,-0.4945627,-0.49456042
4669,0.04649259,0.52633333,0.47366667,0.04649259,-0.49456042,-0.49455488
4670,0.046494443,0.52633333,0.47366667,0.046494443,-0.49455488,-0.4945531
4671,0.046496294,0.52633333,0.47366667,0.046496294,-0.4945531,-0.4945522
4672,0.04649815,0.52633333,0.47366667,0.04649815,-0.4945522,-0.4945479
4673,0.0465,0.52633333,0.47366667,0.0465,-0.4945479,-0.49454415
4674,0.046501853,0.52633333,0.47366667,0.046501853,-0.49454415,-0.49453342
4675,0.046503704,0.52633333,0.47366667,0.046503704,-0.49453342,-0.49453002
4676,0.046505556,0.52633333,0.47366667,0.046505556,-0.49453002,-0.49452788
4677,0.046507407,0.52633333,0.47366667,0.046507407,-0.49452788,-0.49452448
4678,0.04650926,0.52633333,0.47366667,0.04650926,-0.49452448,-0.49452078
4679,0.04650926,0.52631664,0.47368336,0.04650926,-0.49452078,-0.4945194
4680,0.04651111,0.52631664,0.47368336,0.04651111,-0.4945194,-0.49451256
4681,0.04651111,0.5263,0.4737,0.04651111,-0.49451256,-0.4945063
4682,0.04651296,0.5263,0.4737,0.04651296,-0.4945063,-0.4945042
4683,0.046514817,0.5263,0.4737,0.046514817,-0.4945042,-0.49450338
4684,0.046514817,0.5262833,0.47371668,0.046514817,-0.49450338,-0.494501
4685,0.046516668,0.5262833,0.47371668,0.046516668,-0.494501,-0.49449843
4686,0.04651852,0.5262833,0.47371668,0.04651852,-0.49449843,-0.494493
4687,0.04651852,0.5262667,0.4737333,0.04651852,-0.494493,-0.49449253
4688,0.04652037,0.5262667,0.4737333,0.04652037,-0.49449253,-0.4944824
4689,0.046522222,0.5262667,0.4737333,0.046522222,-0.4944824,-0.49448144
4690,0.046524074,0.5262667,0.4737333,0.046524074,-0.49448144,-0.4944799
4691,0.046525925,0.5262667,0.4737333,0.046525925,-0.4944799,-0.49447352
4692,0.046527777,0.5262667,0.4737333,0.046527777,-0.49447352,-0.4944489
4693,0.04652963,0.5262667,0.4737333,0.04652963,-0.4944489,-0.49444878
4694,0.04653148,0.5262667,0.4737333,0.04653148,-0.49444878,-0.49443793
4695,0.046533335,0.5262667,0.4737333,0.046533335,-0.49443793,-0.49442166
4696,0.046535186,0.5262667,0.4737333,0.046535186,-0.49442166,-0.49441057
4697,0.046537038,0.5262667,0.4737333,0.046537038,-0.49441057,-0.4944088
4698,0.04653889,0.5262667,0.4737333,0.04653889,-0.4944088,-0.49439752
4699,0.04654074,0.5262667,0.4737333,0.04654074,-0.49439752,-0.49439383
4700,0.046542592,0.5262667,0.4737333,0.046542592,-0.49439383,-0.49438852
4701,0.046542592,0.52625,0.47375,0.046542592,-0.49438852,-0.49438715
4702,0.046544444,0.52625,0.47375,0.046544444,-0.49438715,-0.4943869
4703,0.046546295,0.52625,0.47375,0.046546295,-0.4943869,-0.49438357
4704,0.046548147,0.52625,0.47375,0.046548147,-0.49438357,-0.4943816
4705,0.046548147,0.5262333,0.47376668,0.046548147,-0.4943816,-0.49436814
4706,0.04655,0.5262333,0.47376668,0.04655,-0.49436814,-0.49435824
4707,0.04655,0.5262167,0.4737833,0.04655,-0.49435824,-0.49435788
4708,0.04655,0.5262,0.4738,0.04655,-0.49435788,-0.49435067
4709,0.046551853,0.5262,0.4738,0.046551853,-0.49435067,-0.49434596
4710,0.046553705,0.5262,0.4738,0.046553705,-0.49434596,-0.49432904
4711,0.046555556,0.5262,0.4738,0.046555556,-0.49432904,-0.49432856
4712,0.046557408,0.5262,0.4738,0.046557408,-0.49432856,-0.494327
4713,0.04655926,0.5262,0.4738,0.04655926,-0.494327,-0.4943117
4714,0.04655926,0.5261833,0.4738167,0.04655926,-0.4943117,-0.49430674
4715,0.04656111,0.5261833,0.4738167,0.04656111,-0.49430674,-0.49430156
4716,0.046562962,0.5261833,0.4738167,0.046562962,-0.49430156,-0.49429554
4717,0.046564814,0.5261833,0.4738167,0.046564814,-0.49429554,-0.49428374
4718,0.046566665,0.5261833,0.4738167,0.046566665,-0.49428374,-0.49427974
4719,0.04656852,0.5261833,0.4738167,0.04656852,-0.49427974,-0.49427867
4720,0.04657037,0.5261833,0.4738167,0.04657037,-0.49427867,-0.4942749
4721,0.046572223,0.5261833,0.4738167,0.046572223,-0.4942749,-0.49425334
4722,0.046572223,0.5261667,0.47383332,0.046572223,-0.49425334,-0.49424523
4723,0.046574075,0.5261667,0.47383332,0.046574075,-0.49424523,-0.49424464
4724,0.046575926,0.5261667,0.47383332,0.046575926,-0.49424464,-0.49424136
4725,0.046577778,0.5261667,0.47383332,0.046577778,-0.49424136,-0.49423862
4726,0.04657963,0.5261667,0.47383332,0.04657963,-0.49423862,-0.4942364
4727,0.04658148,0.5261667,0.47383332,0.04658148,-0.4942364,-0.49423474
4728,0.046583332,0.5261667,0.47383332,0.046583332,-0.49423474,-0.49422354
4729,0.046583332,0.52615,0.47385,0.046583332,-0.49422354,-0.49422306
4730,0.046585184,0.52615,0.47385,0.046585184,-0.49422306,-0.49422294
4731,0.046585184,0.52613336,0.47386664,0.046585184,-0.49422294,-0.49421775
4732,0.04658704,0.52613336,0.47386664,0.04658704,-0.49421775,-0.49421316
4733,0.04658889,0.52613336,0.47386664,0.04658889,-0.49421316,-0.49421293
4734,0.04658889,0.52611667,0.47388333,0.04658889,-0.49421293,-0.49420893
4735,0.04659074,0.52611667,0.47388333,0.04659074,-0.49420893,-0.49420774
4736,0.046592593,0.52611667,0.47388333,0.046592593,-0.49420774,-0.49420643
4737,0.046594445,0.52611667,0.47388333,0.046594445,-0.49420643,-0.49420607
4738,0.046596296,0.52611667,0.47388333,0.046596296,-0.49420607,-0.49420506
4739,0.046598148,0.52611667,0.47388333,0.046598148,-0.49420506,-0.49419796
4740,0.0466,0.52611667,0.47388333,0.0466,-0.49419796,-0.49419314
4741,0.04660185,0.52611667,0.47388333,0.04660185,-0.49419314,-0.49418843
4742,0.04660185,0.5261,0.47390002,0.04660185,-0.49418843,-0.4941823
4743,0.04660185,0.52608335,0.47391665,0.04660185,-0.4941823,-0.4941736
4744,0.046603702,0.52608335,0.47391665,0.046603702,-0.4941736,-0.49417043
4745,0.046603702,0.52606666,0.47393334,0.046603702,-0.49417043,-0.4941591
4746,0.046605557,0.52606666,0.47393334,0.046605557,-0.4941591,-0.49415165
4747,0.04660741,0.52606666,0.47393334,0.04660741,-0.49415165,-0.49415058
4748,0.04660926,0.52606666,0.47393334,0.04660926,-0.49415058,-0.49414426
4749,0.04661111,0.52606666,0.47393334,0.04661111,-0.49414426,-0.49414164
4750,0.046612963,0.52606666,0.47393334,0.046612963,-0.49414164,-0.4941408
4751,0.046612963,0.52605,0.47395003,0.046612963,-0.4941408,-0.49413896
4752,0.046614815,0.52605,0.47395003,0.046614815,-0.49413896,-0.49413764
4753,0.046616666,0.52605,0.47395003,0.046616666,-0.49413764,-0.49413496
4754,0.046618517,0.52605,0.47395003,0.046618517,-0.49413496,-0.49413484
4755,0.04662037,0.52605,0.47395003,0.04662037,-0.49413484,-0.4941321
4756,0.04662222,0.52605,0.47395003,0.04662222,-0.4941321,-0.49412954
4757,0.04662222,0.52603334,0.47396666,0.04662222,-0.49412954,-0.49412525
4758,0.046624076,0.52603334,0.47396666,0.046624076,-0.49412525,-0.49412495
4759,0.046625927,0.52603334,0.47396666,0.046625927,-0.49412495,-0.49412316
4760,0.04662778,0.52603334,0.47396666,0.04662778,-0.49412316,-0.49409974
4761,0.04662963,0.52603334,0.47396666,0.04662963,-0.49409974,-0.49409688
4762,0.04663148,0.52603334,0.47396666,0.04663148,-0.49409688,-0.49406564
4763,0.046633333,0.52603334,0.47396666,0.046633333,-0.49406564,-0.49405754
4764,0.046635184,0.52603334,0.47396666,0.046635184,-0.49405754,-0.49405426
4765,0.046637036,0.52603334,0.47396666,0.046637036,-0.49405426,-0.49405152
4766,0.046637036,0.52601665,0.47398335,0.046637036,-0.49405152,-0.49405128
4767,0.046638887,0.52601665,0.47398335,0.046638887,-0.49405128,-0.4940462
4768,0.046640743,0.52601665,0.47398335,0.046640743,-0.4940462,-0.4940433
4769,0.046642594,0.52601665,0.47398335,0.046642594,-0.4940433,-0.4940408
4770,0.046642594,0.526,0.47399998,0.046642594,-0.4940408,-0.49404055
4771,0.046644446,0.52598333,0.47401667,0.046644446,-0.49404055,-0.4940369
4772,0.046644446,0.52596664,0.47403336,0.046644446,-0.4940369,-0.4940356
4773,0.046646297,0.52596664,0.47403336,0.046646297,-0.4940356,-0.49403292
4774,0.04664815,0.52596664,0.47403336,0.04664815,-0.49403292,-0.4940315
4775,0.04665,0.52596664,0.47403336,0.04665,-0.4940315,-0.4940309
4776,0.04665,0.52595,0.47405,0.04665,-0.4940309,-0.49402124
4777,0.04665185,0.52595,0.47405,0.04665185,-0.49402124,-0.49402052
4778,0.046653703,0.52595,0.47405,0.046653703,-0.49402052,-0.49400085
4779,0.046655554,0.52595,0.47405,0.046655554,-0.49400085,-0.49399215
4780,0.046657406,0.52595,0.47405,0.046657406,-0.49399215,-0.49399042
4781,0.04665926,0.52595,0.47405,0.04665926,-0.49399042,-0.49398613
4782,0.046661112,0.52595,0.47405,0.046661112,-0.49398613,-0.49397582
4783,0.046661112,0.5259333,0.47406667,0.046661112,-0.49397582,-0.49397188
4784,0.046662964,0.5259333,0.47406667,0.046662964,-0.49397188,-0.49396002
4785,0.046664815,0.5259333,0.47406667,0.046664815,-0.49396002,-0.49394673
4786,0.046666667,0.5259333,0.47406667,0.046666667,-0.49394673,-0.49394363
4787,0.04666852,0.5259333,0.47406667,0.04666852,-0.49394363,-0.49393928
4788,0.04667037,0.5259333,0.47406667,0.04667037,-0.49393928,-0.493932
4789,0.04667222,0.5259333,0.47406667,0.04667222,-0.493932,-0.4939295
4790,0.046674073,0.5259333,0.47406667,0.046674073,-0.4939295,-0.4939254
4791,0.046675924,0.5259333,0.47406667,0.046675924,-0.4939254,-0.49391794
4792,0.04667778,0.5259333,0.47406667,0.04667778,-0.49391794,-0.49391562
4793,0.04667963,0.5259333,0.47406667,0.04667963,-0.49391562,-0.4938922
4794,0.046681482,0.5259333,0.47406667,0.046681482,-0.4938922,-0.4938904
4795,0.046683334,0.5259333,0.47406667,0.046683334,-0.4938904,-0.4938864
4796,0.046683334,0.5259167,0.4740833,0.046683334,-0.4938864,-0.49388498
4797,0.046685185,0.5259167,0.4740833,0.046685185,-0.49388498,-0.49388427
4798,0.046687037,0.5259167,0.4740833,0.046687037,-0.49388427,-0.49388325
4799,0.04668889,0.5259167,0.4740833,0.04668889,-0.49388325,-0.49387896
4800,0.04669074,0.5259167,0.4740833,0.04669074,-0.49387896,-0.4938764
4801,0.04669259,0.5259167,0.4740833,0.04669259,-0.4938764,-0.49387473
4802,0.046694443,0.5259167,0.4740833,0.046694443,-0.49387473,-0.49386448
4803,0.046694443,0.5259,0.4741,0.046694443,-0.49386448,-0.4938643
4804,0.046696298,0.5259,0.4741,0.046696298,-0.4938643,-0.4938631
4805,0.04669815,0.5259,0.4741,0.04669815,-0.4938631,-0.49385768
4806,0.0467,0.5259,0.4741,0.0467,-0.49385768,-0.49384862
4807,0.046701852,0.5259,0.4741,0.046701852,-0.49384862,-0.49384224
4808,0.046703704,0.5259,0.4741,0.046703704,-0.49384224,-0.49381614
4809,0.046705555,0.5259,0.4741,0.046705555,-0.49381614,-0.4938159
4810,0.046707407,0.5259,0.4741,0.046707407,-0.4938159,-0.49381036
4811,0.046709258,0.5259,0.4741,0.046709258,-0.49381036,-0.49380445
4812,0.04671111,0.5259,0.4741,0.04671111,-0.49380445,-0.4937976
4813,0.046712965,0.5259,0.4741,0.046712965,-0.4937976,-0.49379694
4814,0.046714816,0.5259,0.4741,0.046714816,-0.49379694,-0.49379116
4815,0.046716668,0.5259,0.4741,0.046716668,-0.49379116,-0.49378985
4816,0.04671852,0.5259,0.4741,0.04671852,-0.49378985,-0.49378818
4817,0.04672037,0.5259,0.4741,0.04672037,-0.49378818,-0.49378562
4818,0.04672037,0.5258833,0.47411668,0.04672037,-0.49378562,-0.49378222
4819,0.046722222,0.5258833,0.47411668,0.046722222,-0.49378222,-0.49377763
4820,0.046724074,0.5258833,0.47411668,0.046724074,-0.49377763,-0.49377692
4821,0.046725925,0.5258833,0.47411668,0.046725925,-0.49377692,-0.49377358
4822,0.046725925,0.5258667,0.4741333,0.046725925,-0.49377358,-0.49377197
4823,0.046727777,0.5258667,0.4741333,0.046727777,-0.49377197,-0.49377185
4824,0.046727777,0.52585,0.47415,0.046727777,-0.49377185,-0.49375266
4825,0.046729628,0.52585,0.47415,0.046729628,-0.49375266,-0.49374592
4826,0.046729628,0.5258333,0.4741667,0.046729628,-0.49374592,-0.49374145
4827,0.046731483,0.5258333,0.4741667,0.046731483,-0.49374145,-0.4937383
4828,0.046733335,0.5258333,0.4741667,0.046733335,-0.4937383,-0.4937377
4829,0.046735186,0.5258333,0.4741667,0.046735186,-0.4937377,-0.49373007
4830,0.046735186,0.5258167,0.47418332,0.046735186,-0.49373007,-0.49371994
4831,0.046737038,0.5258167,0.47418332,0.046737038,-0.49371994,-0.49371886
4832,0.046737038,0.5258,0.4742,0.046737038,-0.49371886,-0.49371064
4833,0.04673889,0.5258,0.4742,0.04673889,-0.49371064,-0.49370342
4834,0.04674074,0.5258,0.4742,0.04674074,-0.49370342,-0.4936959
4835,0.046742592,0.5258,0.4742,0.046742592,-0.4936959,-0.4936871
4836,0.046742592,0.52578336,0.47421664,0.046742592,-0.4936871,-0.49368602
4837,0.046742592,0.5257667,0.47423333,0.046742592,-0.49368602,-0.49367696
4838,0.046744443,0.5257667,0.47423333,0.046744443,-0.49367696,-0.49367625
4839,0.046746295,0.5257667,0.47423333,0.046746295,-0.49367625,-0.49365872
4840,0.046746295,0.52575,0.47425002,0.046746295,-0.49365872,-0.49365473
4841,0.046748146,0.52575,0.47425002,0.046748146,-0.49365473,-0.49365282
4842,0.04675,0.52575,0.47425002,0.04675,-0.49365282,-0.49363965
4843,0.046751853,0.52575,0.47425002,0.046751853,-0.49363965,-0.49363106
4844,0.046753705,0.52575,0.47425002,0.046753705,-0.49363106,-0.49361962
4845,0.046755556,0.52575,0.47425002,0.046755556,-0.49361962,-0.4936179
4846,0.046755556,0.52573335,0.47426665,0.046755556,-0.4936179,-0.49361235
4847,0.046757407,0.52573335,0.47426665,0.046757407,-0.49361235,-0.4936015
4848,0.04675926,0.52573335,0.47426665,0.04675926,-0.4936015,-0.49358928
4849,0.04675926,0.52571666,0.47428334,0.04675926,-0.49358928,-0.49358445
4850,0.04676111,0.52571666,0.47428334,0.04676111,-0.49358445,-0.49357998
4851,0.046762962,0.52571666,0.47428334,0.046762962,-0.49357998,-0.4935789
4852,0.046764813,0.52571666,0.47428334,0.046764813,-0.4935789,-0.4935633
4853,0.046766665,0.52571666,0.47428334,0.046766665,-0.4935633,-0.49355006
4854,0.04676852,0.52571666,0.47428334,0.04676852,-0.49355006,-0.49354059
4855,0.04677037,0.52571666,0.47428334,0.04677037,-0.49354059,-0.4935255
4856,0.04677037,0.5257,0.47430003,0.04677037,-0.4935255,-0.49352372
4857,0.046772223,0.5257,0.47430003,0.046772223,-0.49352372,-0.49351996
4858,0.046774074,0.5257,0.47430003,0.046774074,-0.49351996,-0.4935056
4859,0.046775926,0.5257,0.47430003,0.046775926,-0.4935056,-0.49350536
4860,0.046775926,0.52568334,0.47431666,0.046775926,-0.49350536,-0.49350476
4861,0.046777777,0.52568334,0.47431666,0.046777777,-0.49350476,-0.49350232
4862,0.04677963,0.52568334,0.47431666,0.04677963,-0.49350232,-0.49350172
4863,0.04678148,0.52568334,0.47431666,0.04678148,-0.49350172,-0.49349904
4864,0.04678148,0.52566665,0.47433335,0.04678148,-0.49349904,-0.49349737
4865,0.04678148,0.52565,0.47434998,0.04678148,-0.49349737,-0.4934957
4866,0.04678333,0.52565,0.47434998,0.04678333,-0.4934957,-0.4934929
4867,0.046785187,0.52565,0.47434998,0.046785187,-0.4934929,-0.49349046
4868,0.04678704,0.52565,0.47434998,0.04678704,-0.49349046,-0.49348915
4869,0.04678889,0.52565,0.47434998,0.04678889,-0.49348915,-0.49348527
4870,0.04679074,0.52565,0.47434998,0.04679074,-0.49348527,-0.49348092
4871,0.046792593,0.52565,0.47434998,0.046792593,-0.49348092,-0.49347746
4872,0.046794444,0.52565,0.47434998,0.046794444,-0.49347746,-0.4934703
4873,0.046794444,0.52563334,0.47436666,0.046794444,-0.4934703,-0.4934628
4874,0.046796296,0.52563334,0.47436666,0.046796296,-0.4934628,-0.49345338
4875,0.046798147,0.52563334,0.47436666,0.046798147,-0.49345338,-0.4934436
4876,0.0468,0.52563334,0.47436666,0.0468,-0.4934436,-0.49344254
4877,0.04680185,0.52563334,0.47436666,0.04680185,-0.49344254,-0.49344242
4878,0.04680185,0.52561665,0.47438335,0.04680185,-0.49344242,-0.49342716
4879,0.046803705,0.52561665,0.47438335,0.046803705,-0.49342716,-0.49342597
4880,0.046803705,0.5256,0.47439998,0.046803705,-0.49342597,-0.49342573
4881,0.046805557,0.5256,0.47439998,0.046805557,-0.49342573,-0.49342525
4882,0.04680741,0.5256,0.47439998,0.04680741,-0.49342525,-0.49342465
4883,0.04680926,0.5256,0.47439998,0.04680926,-0.49342465,-0.49341327
4884,0.04681111,0.5256,0.47439998,0.04681111,-0.49341327,-0.49341077
4885,0.046812963,0.5256,0.47439998,0.046812963,-0.49341077,-0.4934017
4886,0.046814814,0.5256,0.47439998,0.046814814,-0.4934017,-0.4933977
4887,0.046814814,0.5255833,0.47441667,0.046814814,-0.4933977,-0.49338818
4888,0.046816666,0.5255833,0.47441667,0.046816666,-0.49338818,-0.49338162
4889,0.046818517,0.5255833,0.47441667,0.046818517,-0.49338162,-0.49337327
4890,0.04682037,0.5255833,0.47441667,0.04682037,-0.49337327,-0.4933681
4891,0.046822224,0.5255833,0.47441667,0.046822224,-0.4933681,-0.4933656
4892,0.046824075,0.5255833,0.47441667,0.046824075,-0.4933656,-0.4933648
4893,0.046825927,0.5255833,0.47441667,0.046825927,-0.4933648,-0.49336314
4894,0.046825927,0.52556664,0.47443336,0.046825927,-0.49336314,-0.49335444
4895,0.04682778,0.52556664,0.47443336,0.04682778,-0.49335444,-0.49335033
4896,0.04682963,0.52556664,0.47443336,0.04682963,-0.49335033,-0.49333775
4897,0.04683148,0.52556664,0.47443336,0.04683148,-0.49333775,-0.49332952
4898,0.04683148,0.52555,0.47445,0.04683148,-0.49332952,-0.4933216
4899,0.046833333,0.52555,0.47445,0.046833333,-0.4933216,-0.49332023
4900,0.046835184,0.52555,0.47445,0.046835184,-0.49332023,-0.49331748
4901,0.046835184,0.5255333,0.47446668,0.046835184,-0.49331748,-0.49331492
4902,0.046837036,0.5255333,0.47446668,0.046837036,-0.49331492,-0.4933148
4903,0.046838887,0.5255333,0.47446668,0.046838887,-0.4933148,-0.49331194
4904,0.046838887,0.5255167,0.4744833,0.046838887,-0.49331194,-0.4933101
4905,0.046838887,0.5255,0.4745,0.046838887,-0.4933101,-0.4933061
4906,0.046840742,0.5255,0.4745,0.046840742,-0.4933061,-0.4933048
4907,0.046840742,0.5254833,0.4745167,0.046840742,-0.4933048,-0.49329162
4908,0.046842594,0.5254833,0.4745167,0.046842594,-0.49329162,-0.49328762
4909,0.046842594,0.5254667,0.47453332,0.046842594,-0.49328762,-0.49328667
4910,0.046842594,0.52545,0.47455,0.046842594,-0.49328667,-0.4932863
4911,0.046844445,0.52545,0.47455,0.046844445,-0.4932863,-0.49328125
4912,0.046844445,0.52543336,0.47456664,0.046844445,-0.49328125,-0.4932775
4913,0.046846297,0.52543336,0.47456664,0.046846297,-0.4932775,-0.49327725
4914,0.046848148,0.52543336,0.47456664,0.046848148,-0.49327725,-0.4932748
4915,0.04685,0.52543336,0.47456664,0.04685,-0.4932748,-0.4932741
4916,0.04685185,0.52543336,0.47456664,0.04685185,-0.4932741,-0.49326903
4917,0.046853703,0.52543336,0.47456664,0.046853703,-0.49326903,-0.49326754
4918,0.046853703,0.5254167,0.47458333,0.046853703,-0.49326754,-0.4932649
4919,0.046853703,0.5254,0.47460002,0.046853703,-0.4932649,-0.49326456
4920,0.046855554,0.5254,0.47460002,0.046855554,-0.49326456,-0.4932633
4921,0.04685741,0.5254,0.47460002,0.04685741,-0.4932633,-0.493258
4922,0.04685926,0.5254,0.47460002,0.04685926,-0.493258,-0.49325716
4923,0.04685926,0.52538335,0.47461665,0.04685926,-0.49325716,-0.49324268
4924,0.046861112,0.52538335,0.47461665,0.046861112,-0.49324268,-0.49324048
4925,0.046862964,0.52538335,0.47461665,0.046862964,-0.49324048,-0.49323314
4926,0.046866667,0.52538335,0.47461665,0.046866667,-0.49323314,-0.49322563
4927,0.046868518,0.52538335,0.47461665,0.046868518,-0.49322563,-0.49322432
4928,0.046868518,0.52536666,0.47463334,0.046868518,-0.49322432,-0.4932133
4929,0.04687037,0.52536666,0.47463334,0.04687037,-0.4932133,-0.49318975
4930,0.04687037,0.52535,0.47465003,0.04687037,-0.49318975,-0.49318027
4931,0.04687222,0.52535,0.47465003,0.04687222,-0.49318027,-0.49316895
4932,0.046874072,0.52535,0.47465003,0.046874072,-0.49316895,-0.4931658
4933,0.046874072,0.52533334,0.47466666,0.046874072,-0.4931658,-0.49316144
4934,0.046875928,0.52533334,0.47466666,0.046875928,-0.49316144,-0.4931606
4935,0.046875928,0.52531666,0.47468334,0.046875928,-0.4931606,-0.49315888
4936,0.046875928,0.5253,0.47469997,0.046875928,-0.49315888,-0.49315614
4937,0.04687778,0.5253,0.47469997,0.04687778,-0.49315614,-0.49315017
4938,0.04687963,0.5253,0.47469997,0.04687963,-0.49315017,-0.49314147
4939,0.046881482,0.5253,0.47469997,0.046881482,-0.49314147,-0.49313533
4940,0.046881482,0.52528334,0.47471666,0.046881482,-0.49313533,-0.49313134
4941,0.046883333,0.52528334,0.47471666,0.046883333,-0.49313134,-0.49312794
4942,0.046885185,0.52528334,0.47471666,0.046885185,-0.49312794,-0.49312288
4943,0.046885185,0.52526665,0.47473335,0.046885185,-0.49312288,-0.4931131
4944,0.046887036,0.52526665,0.47473335,0.046887036,-0.4931131,-0.49311125
