,FPR,FNR,TPR,"min(FPR,FNR)",min_constant,max_constant
16653,0.10303518,0.90255,0.09745002,0.10303518,0.19576803,0.19583035
16654,0.10303704,0.90255,0.09745002,0.10303704,0.19583035,0.1958623
16655,0.10303889,0.90255,0.09745002,0.10303889,0.1958623,0.19597772
16656,0.10304074,0.90255,0.09745002,0.10304074,0.19597772,0.19609877
16657,0.103042595,0.90255,0.09745002,0.103042595,0.19609877,0.19619238
16658,0.10304444,0.90255,0.09745002,0.10304444,0.19619238,0.19621679
16659,0.1030463,0.90255,0.09745002,0.1030463,0.19621679,0.19630125
16660,0.103048146,0.90255,0.09745002,0.103048146,0.19630125,0.19640598
16661,0.10305,0.90255,0.09745002,0.10305,0.19640598,0.1965392
16662,0.10305185,0.90255,0.09745002,0.10305185,0.1965392,0.19657603
16663,0.103053704,0.90255,0.09745002,0.103053704,0.19657603,0.19682366
16664,0.10305556,0.90255,0.09745002,0.10305556,0.19682366,0.19722492
16665,0.10305741,0.90255,0.09745002,0.10305741,0.19722492,0.19756383
16666,0.10305926,0.90255,0.09745002,0.10305926,0.19756383,0.19756949
16667,0.10306111,0.90255,0.09745002,0.10306111,0.19756949,0.19776663
16668,0.103062965,0.90255,0.09745002,0.103062965,0.19776663,0.19791856
16669,0.10306481,0.90255,0.09745002,0.10306481,0.19791856,0.19808704
16670,0.10306667,0.90255,0.09745002,0.10306667,0.19808704,0.19834512
16671,0.103068516,0.90255,0.09745002,0.103068516,0.19834512,0.19841382
16672,0.10307037,0.90255,0.09745002,0.10307037,0.19841382,0.19845158
16673,0.10307222,0.90255,0.09745002,0.10307222,0.19845158,0.19851267
16674,0.103074074,0.90255,0.09745002,0.103074074,0.19851267,0.19861436
16675,0.10307593,0.90255,0.09745002,0.10307593,0.19861436,0.19878355
16676,0.10307778,0.90255,0.09745002,0.10307778,0.19878355,0.19890773
16677,0.10307963,0.90255,0.09745002,0.10307963,0.19890773,0.19896874
16678,0.10308148,0.90255,0.09745002,0.10308148,0.19896874,0.19906107
16679,0.103083335,0.90255,0.09745002,0.103083335,0.19906107,0.19908261
16680,0.10308518,0.90255,0.09745002,0.10308518,0.19908261,0.1991469
16681,0.10308704,0.90255,0.09745002,0.10308704,0.1991469,0.19916093
16682,0.103088886,0.90255,0.09745002,0.103088886,0.19916093,0.19919413
16683,0.10309074,0.90255,0.09745002,0.10309074,0.19919413,0.19930941
16684,0.10309074,0.90253335,0.09746665,0.10309074,0.19930941,0.19941953
16685,0.103092596,0.90253335,0.09746665,0.103092596,0.19941953,0.19948542
16686,0.103092596,0.90251666,0.09748334,0.103092596,0.19948542,0.19963455
16687,0.10309444,0.90251666,0.09748334,0.10309444,0.19963455,0.1997801
16688,0.1030963,0.90251666,0.09748334,0.1030963,0.1997801,0.19979805
16689,0.10309815,0.90251666,0.09748334,0.10309815,0.19979805,0.1999023
16690,0.1031,0.90251666,0.09748334,0.1031,0.1999023,0.2002807
16691,0.10310185,0.90251666,0.09748334,0.10310185,0.2002807,0.20028305
16692,0.103103705,0.90251666,0.09748334,0.103103705,0.20028305,0.20031866
16693,0.10310555,0.90251666,0.09748334,0.10310555,0.20031866,0.20033646
16694,0.10310741,0.90251666,0.09748334,0.10310741,0.20033646,0.2003547
16695,0.10310926,0.90251666,0.09748334,0.10310926,0.2003547,0.20063487
16696,0.10311111,0.90251666,0.09748334,0.10311111,0.20063487,0.20066926
16697,0.103112966,0.90251666,0.09748334,0.103112966,0.20066926,0.20133805
16698,0.10311481,0.90251666,0.09748334,0.10311481,0.20133805,0.20148239
16699,0.10311667,0.90251666,0.09748334,0.10311667,0.20148239,0.20155138
16700,0.10311852,0.90251666,0.09748334,0.10311852,0.20155138,0.20171863
16701,0.10312037,0.90251666,0.09748334,0.10312037,0.20171863,0.20183045
16702,0.10312037,0.9025,0.097500026,0.10312037,0.20183045,0.20193261
16703,0.10312037,0.90248334,0.097516656,0.10312037,0.20193261,0.2019709
16704,0.10312222,0.90248334,0.097516656,0.10312222,0.2019709,0.20208028
16705,0.103124075,0.90248334,0.097516656,0.103124075,0.20208028,0.20208582
16706,0.10312592,0.90248334,0.097516656,0.10312592,0.20208582,0.20235464
16707,0.10312778,0.90248334,0.097516656,0.10312778,0.20235464,0.20257828
16708,0.10312778,0.90246665,0.097533345,0.10312778,0.20257828,0.20301136
16709,0.10312778,0.90245,0.097549975,0.10312778,0.20301136,0.20307186
16710,0.10312963,0.90245,0.097549975,0.10312963,0.20307186,0.2031276
16711,0.10313148,0.90245,0.097549975,0.10313148,0.2031276,0.20325857
16712,0.103133336,0.90245,0.097549975,0.103133336,0.20325857,0.20348698
16713,0.103133336,0.90243334,0.097566664,0.103133336,0.20348698,0.203598
16714,0.10313518,0.90243334,0.097566664,0.10313518,0.203598,0.20364016
16715,0.10313704,0.90243334,0.097566664,0.10313704,0.20364016,0.20368832
16716,0.10313889,0.90243334,0.097566664,0.10313889,0.20368832,0.2036992
16717,0.10313889,0.90241665,0.09758335,0.10313889,0.2036992,0.20370707
16718,0.10314074,0.90241665,0.09758335,0.10314074,0.20370707,0.20398968
16719,0.10314259,0.90241665,0.09758335,0.10314259,0.20398968,0.20399308
16720,0.103144445,0.90241665,0.09758335,0.103144445,0.20399308,0.20406196
16721,0.1031463,0.90241665,0.09758335,0.1031463,0.20406196,0.20406875
16722,0.10314815,0.90241665,0.09758335,0.10314815,0.20406875,0.20421445
16723,0.10315,0.90241665,0.09758335,0.10315,0.20421445,0.20427138
16724,0.10315185,0.90241665,0.09758335,0.10315185,0.20427138,0.20433849
16725,0.103153706,0.90241665,0.09758335,0.103153706,0.20433849,0.20438302
16726,0.10315555,0.90241665,0.09758335,0.10315555,0.20438302,0.20448506
16727,0.10315741,0.90241665,0.09758335,0.10315741,0.20448506,0.20453477
16728,0.10315926,0.90241665,0.09758335,0.10315926,0.20453477,0.204678
16729,0.10316111,0.90241665,0.09758335,0.10316111,0.204678,0.2046938
16730,0.10316297,0.90241665,0.09758335,0.10316297,0.2046938,0.20469591
16731,0.103164814,0.90241665,0.09758335,0.103164814,0.20469591,0.20470682
16732,0.10316667,0.90241665,0.09758335,0.10316667,0.20470682,0.20480952
16733,0.10316852,0.90241665,0.09758335,0.10316852,0.20480952,0.20497164
16734,0.10317037,0.90241665,0.09758335,0.10317037,0.20497164,0.20497888
16735,0.10317222,0.90241665,0.09758335,0.10317222,0.20497888,0.20508197
16736,0.103174075,0.90241665,0.09758335,0.103174075,0.20508197,0.20508665
16737,0.10317592,0.90241665,0.09758335,0.10317592,0.20508665,0.20513427
16738,0.10317778,0.90241665,0.09758335,0.10317778,0.20513427,0.20514932
16739,0.10317778,0.9024,0.09759998,0.10317778,0.20514932,0.20527783
16740,0.103179626,0.9024,0.09759998,0.103179626,0.20527783,0.2054323
16741,0.10318148,0.9024,0.09759998,0.10318148,0.2054323,0.20570421
16742,0.10318334,0.9024,0.09759998,0.10318334,0.20570421,0.20580435
16743,0.103185184,0.9024,0.09759998,0.103185184,0.20580435,0.205966
16744,0.10318704,0.9024,0.09759998,0.10318704,0.205966,0.20607406
16745,0.10318704,0.9023833,0.09761667,0.10318704,0.20607406,0.20617425
16746,0.10318889,0.9023833,0.09761667,0.10318889,0.20617425,0.20623952
16747,0.10319074,0.9023833,0.09761667,0.10319074,0.20623952,0.20645869
16748,0.10319259,0.9023833,0.09761667,0.10319259,0.20645869,0.20645946
16749,0.103194445,0.9023833,0.09761667,0.103194445,0.20645946,0.20651856
16750,0.10319629,0.9023833,0.09761667,0.10319629,0.20651856,0.2066232
16751,0.10319815,0.9023833,0.09761667,0.10319815,0.2066232,0.20669436
16752,0.1032,0.9023833,0.09761667,0.1032,0.20669436,0.20680997
16753,0.10320185,0.9023833,0.09761667,0.10320185,0.20680997,0.20707396
16754,0.10320371,0.9023833,0.09761667,0.10320371,0.20707396,0.20713478
16755,0.103205554,0.9023833,0.09761667,0.103205554,0.20713478,0.20722073
16756,0.10320741,0.9023833,0.09761667,0.10320741,0.20722073,0.20724082
16757,0.10320741,0.90236664,0.09763336,0.10320741,0.20724082,0.20738733
16758,0.10320926,0.90236664,0.09763336,0.10320926,0.20738733,0.20742804
16759,0.10321111,0.90236664,0.09763336,0.10321111,0.20742804,0.20745096
16760,0.10321296,0.90236664,0.09763336,0.10321296,0.20745096,0.20750579
16761,0.103214815,0.90236664,0.09763336,0.103214815,0.20750579,0.2075977
16762,0.10321666,0.90236664,0.09763336,0.10321666,0.2075977,0.20774543
16763,0.10321852,0.90236664,0.09763336,0.10321852,0.20774543,0.20784429
16764,0.10322037,0.90236664,0.09763336,0.10322037,0.20784429,0.20789203
16765,0.10322222,0.90236664,0.09763336,0.10322222,0.20789203,0.20793185
16766,0.10322408,0.90236664,0.09763336,0.10322408,0.20793185,0.2079697
16767,0.103225924,0.90236664,0.09763336,0.103225924,0.2079697,0.20799929
16768,0.10322778,0.90236664,0.09763336,0.10322778,0.20799929,0.20800287
16769,0.10322963,0.90236664,0.09763336,0.10322963,0.20800287,0.20816842
16770,0.10322963,0.90235,0.09764999,0.10322963,0.20816842,0.20820391
16771,0.10323148,0.90235,0.09764999,0.10323148,0.20820391,0.20830402
16772,0.10323333,0.90235,0.09764999,0.10323333,0.20830402,0.20831662
16773,0.10323333,0.9023333,0.09766668,0.10323333,0.20831662,0.20839483
16774,0.103235185,0.9023333,0.09766668,0.103235185,0.20839483,0.20843169
16775,0.10323704,0.9023333,0.09766668,0.10323704,0.20843169,0.20855957
16776,0.10323889,0.9023333,0.09766668,0.10323889,0.20855957,0.20875522
16777,0.10323889,0.9023167,0.09768331,0.10323889,0.20875522,0.20875698
16778,0.10324074,0.9023167,0.09768331,0.10324074,0.20875698,0.20880973
16779,0.10324259,0.9023167,0.09768331,0.10324259,0.20880973,0.20891717
16780,0.103244446,0.9023167,0.09768331,0.103244446,0.20891717,0.20916471
16781,0.103246294,0.9023167,0.09768331,0.103246294,0.20916471,0.20927092
16782,0.10324815,0.9023167,0.09768331,0.10324815,0.20927092,0.20932046
16783,0.10325,0.9023167,0.09768331,0.10325,0.20932046,0.20938155
16784,0.10325,0.9023,0.0977,0.10325,0.20938155,0.20969084
16785,0.10325185,0.9023,0.0977,0.10325185,0.20969084,0.20971212
16786,0.10325185,0.9022833,0.09771669,0.10325185,0.20971212,0.20972419
16787,0.10325371,0.9022833,0.09771669,0.10325371,0.20972419,0.20979682
16788,0.103255555,0.9022833,0.09771669,0.103255555,0.20979682,0.20999864
16789,0.10325741,0.9022833,0.09771669,0.10325741,0.20999864,0.2100012
16790,0.10325926,0.9022833,0.09771669,0.10325926,0.2100012,0.21009228
16791,0.10326111,0.9022833,0.09771669,0.10326111,0.21009228,0.21009868
16792,0.10326111,0.9022667,0.09773332,0.10326111,0.21009868,0.21016967
16793,0.10326296,0.9022667,0.09773332,0.10326296,0.21016967,0.21018791
16794,0.103264816,0.9022667,0.09773332,0.103264816,0.21018791,0.2102378
16795,0.103266664,0.9022667,0.09773332,0.103266664,0.2102378,0.21026617
16796,0.10326852,0.9022667,0.09773332,0.10326852,0.21026617,0.21055615
16797,0.10327037,0.9022667,0.09773332,0.10327037,0.21055615,0.21079081
16798,0.10327222,0.9022667,0.09773332,0.10327222,0.21079081,0.21079302
16799,0.10327408,0.9022667,0.09773332,0.10327408,0.21079302,0.21079332
16800,0.103275925,0.9022667,0.09773332,0.103275925,0.21079332,0.2108199
16801,0.10327778,0.9022667,0.09773332,0.10327778,0.2108199,0.21093765
16802,0.10327778,0.90225,0.09775001,0.10327778,0.21093765,0.21094662
16803,0.10327778,0.90223336,0.09776664,0.10327778,0.21094662,0.21094787
16804,0.10327963,0.90223336,0.09776664,0.10327963,0.21094787,0.21097645
16805,0.10328148,0.90223336,0.09776664,0.10328148,0.21097645,0.21102977
16806,0.10328333,0.90223336,0.09776664,0.10328333,0.21102977,0.21109408
16807,0.103285186,0.90223336,0.09776664,0.103285186,0.21109408,0.2113528
16808,0.103287034,0.90223336,0.09776664,0.103287034,0.2113528,0.2114279
16809,0.10328889,0.90223336,0.09776664,0.10328889,0.2114279,0.21147162
16810,0.10328889,0.9022167,0.09778333,0.10328889,0.21147162,0.21160397
16811,0.103290744,0.9022167,0.09778333,0.103290744,0.21160397,0.211611
16812,0.103290744,0.9022,0.09780002,0.103290744,0.211611,0.21163446
16813,0.10329259,0.9022,0.09780002,0.10329259,0.21163446,0.21203402
16814,0.10329259,0.90218335,0.097816646,0.10329259,0.21203402,0.21230671
16815,0.10329445,0.90218335,0.097816646,0.10329445,0.21230671,0.21231428
16816,0.10329445,0.90216666,0.097833335,0.10329445,0.21231428,0.21233061
16817,0.103296295,0.90216666,0.097833335,0.103296295,0.21233061,0.2123859
16818,0.10329815,0.90216666,0.097833335,0.10329815,0.2123859,0.21245864
16819,0.1033,0.90216666,0.097833335,0.1033,0.21245864,0.21264127
16820,0.10330185,0.90216666,0.097833335,0.10330185,0.21264127,0.21274635
16821,0.1033037,0.90216666,0.097833335,0.1033037,0.21274635,0.2127823
16822,0.103305556,0.90216666,0.097833335,0.103305556,0.2127823,0.21305865
16823,0.10330741,0.90216666,0.097833335,0.10330741,0.21305865,0.21325839
16824,0.10330926,0.90216666,0.097833335,0.10330926,0.21325839,0.21327716
16825,0.103311114,0.90216666,0.097833335,0.103311114,0.21327716,0.21349701
16826,0.103311114,0.90215,0.097850025,0.103311114,0.21349701,0.2135885
16827,0.10331296,0.90215,0.097850025,0.10331296,0.2135885,0.21375036
16828,0.10331482,0.90215,0.097850025,0.10331482,0.21375036,0.21394685
16829,0.103316665,0.90215,0.097850025,0.103316665,0.21394685,0.21401852
16830,0.10331852,0.90215,0.097850025,0.10331852,0.21401852,0.21410808
16831,0.10332037,0.90215,0.097850025,0.10332037,0.21410808,0.21420544
16832,0.10332037,0.90213335,0.097866654,0.10332037,0.21420544,0.21432024
16833,0.10332222,0.90213335,0.097866654,0.10332222,0.21432024,0.21440166
16834,0.10332407,0.90213335,0.097866654,0.10332407,0.21440166,0.21443701
16835,0.103325926,0.90213335,0.097866654,0.103325926,0.21443701,0.2144978
16836,0.103325926,0.90211666,0.09788334,0.103325926,0.2144978,0.21497953
16837,0.10332778,0.90211666,0.09788334,0.10332778,0.21497953,0.21523675
16838,0.10332963,0.90211666,0.09788334,0.10332963,0.21523675,0.21533087
16839,0.103331484,0.90211666,0.09788334,0.103331484,0.21533087,0.21555454
16840,0.10333333,0.90211666,0.09788334,0.10333333,0.21555454,0.21556064
16841,0.10333519,0.90211666,0.09788334,0.10333519,0.21556064,0.21561265
16842,0.103337035,0.90211666,0.09788334,0.103337035,0.21561265,0.215648
16843,0.10333889,0.90211666,0.09788334,0.10333889,0.215648,0.21567523
16844,0.10334074,0.90211666,0.09788334,0.10334074,0.21567523,0.21592239
16845,0.10334259,0.90211666,0.09788334,0.10334259,0.21592239,0.21594056
16846,0.10334445,0.90211666,0.09788334,0.10334445,0.21594056,0.21612096
16847,0.103346296,0.90211666,0.09788334,0.103346296,0.21612096,0.21616787
16848,0.10334815,0.90211666,0.09788334,0.10334815,0.21616787,0.2162216
16849,0.10335,0.90211666,0.09788334,0.10335,0.2162216,0.21629807
16850,0.103351854,0.90211666,0.09788334,0.103351854,0.21629807,0.21648139
16851,0.1033537,0.90211666,0.09788334,0.1033537,0.21648139,0.21649563
16852,0.10335556,0.90211666,0.09788334,0.10335556,0.21649563,0.21651664
16853,0.103357404,0.90211666,0.09788334,0.103357404,0.21651664,0.21654996
16854,0.10335926,0.90211666,0.09788334,0.10335926,0.21654996,0.21656775
16855,0.10336111,0.90211666,0.09788334,0.10336111,0.21656775,0.21669677
16856,0.10336296,0.90211666,0.09788334,0.10336296,0.21669677,0.21674106
16857,0.10336482,0.90211666,0.09788334,0.10336482,0.21674106,0.21674404
16858,0.103366666,0.90211666,0.09788334,0.103366666,0.21674404,0.2168493
16859,0.103366666,0.9021,0.09789997,0.103366666,0.2168493,0.21710163
16860,0.10336852,0.9021,0.09789997,0.10336852,0.21710163,0.21720147
16861,0.10337037,0.9021,0.09789997,0.10337037,0.21720147,0.21733841
16862,0.10337222,0.9021,0.09789997,0.10337222,0.21733841,0.21740186
16863,0.10337407,0.9021,0.09789997,0.10337407,0.21740186,0.21743122
16864,0.10337593,0.9021,0.09789997,0.10337593,0.21743122,0.21743286
16865,0.103377774,0.9021,0.09789997,0.103377774,0.21743286,0.21764308
16866,0.10337963,0.9021,0.09789997,0.10337963,0.21764308,0.21768054
16867,0.103381485,0.9021,0.09789997,0.103381485,0.21768054,0.21769458
16868,0.10338333,0.9021,0.09789997,0.10338333,0.21769458,0.2180425
16869,0.10338519,0.9021,0.09789997,0.10338519,0.2180425,0.21818769
16870,0.103387035,0.9021,0.09789997,0.103387035,0.21818769,0.21839535
16871,0.10338889,0.9021,0.09789997,0.10338889,0.21839535,0.21847096
16872,0.10339074,0.9021,0.09789997,0.10339074,0.21847096,0.21857855
16873,0.10339259,0.9021,0.09789997,0.10339259,0.21857855,0.21863464
16874,0.10339444,0.9021,0.09789997,0.10339444,0.21863464,0.21892443
16875,0.1033963,0.9021,0.09789997,0.1033963,0.21892443,0.2189726
16876,0.10339815,0.9021,0.09789997,0.10339815,0.2189726,0.21900854
16877,0.1034,0.9021,0.09789997,0.1034,0.21900854,0.21925932
16878,0.103401855,0.9021,0.09789997,0.103401855,0.21925932,0.21936882
16879,0.1034037,0.9021,0.09789997,0.1034037,0.21936882,0.21942869
16880,0.10340556,0.9021,0.09789997,0.10340556,0.21942869,0.21950457
16881,0.103407405,0.9021,0.09789997,0.103407405,0.21950457,0.2195426
16882,0.10340926,0.9021,0.09789997,0.10340926,0.2195426,0.21965075
16883,0.10341111,0.9021,0.09789997,0.10341111,0.21965075,0.2197394
16884,0.10341111,0.90208334,0.09791666,0.10341111,0.2197394,0.21994805
16885,0.10341296,0.90208334,0.09791666,0.10341296,0.21994805,0.21995226
16886,0.10341481,0.90208334,0.09791666,0.10341481,0.21995226,0.21996778
16887,0.10341667,0.90208334,0.09791666,0.10341667,0.21996778,0.22006279
16888,0.10341667,0.90206665,0.09793335,0.10341667,0.22006279,0.22020087
16889,0.10341852,0.90206665,0.09793335,0.10341852,0.22020087,0.22024983
16890,0.10342037,0.90206665,0.09793335,0.10342037,0.22024983,0.22026145
16891,0.103422225,0.90206665,0.09793335,0.103422225,0.22026145,0.22048739
16892,0.10342407,0.90206665,0.09793335,0.10342407,0.22048739,0.22063237
16893,0.10342593,0.90206665,0.09793335,0.10342593,0.22063237,0.22076002
16894,0.103427775,0.90206665,0.09793335,0.103427775,0.22076002,0.22082028
16895,0.10342963,0.90206665,0.09793335,0.10342963,0.22082028,0.22105551
16896,0.10342963,0.90205,0.09794998,0.10342963,0.22105551,0.2211644
16897,0.10343148,0.90205,0.09794998,0.10343148,0.2211644,0.22116616
16898,0.10343333,0.90205,0.09794998,0.10343333,0.22116616,0.22116825
16899,0.10343519,0.90205,0.09794998,0.10343519,0.22116825,0.22124952
16900,0.10343704,0.90205,0.09794998,0.10343704,0.22124952,0.22128987
16901,0.10343704,0.9020333,0.09796667,0.10343704,0.22128987,0.22131723
16902,0.10343889,0.9020333,0.09796667,0.10343889,0.22131723,0.22147804
16903,0.10344074,0.9020333,0.09796667,0.10344074,0.22147804,0.2216689
16904,0.103442594,0.9020333,0.09796667,0.103442594,0.2216689,0.22172174
16905,0.10344444,0.9020333,0.09796667,0.10344444,0.22172174,0.2225079
16906,0.10344444,0.90201664,0.09798336,0.10344444,0.2225079,0.22264019
16907,0.1034463,0.90201664,0.09798336,0.1034463,0.22264019,0.22265375
16908,0.103448145,0.90201664,0.09798336,0.103448145,0.22265375,0.22266772
16909,0.103448145,0.902,0.09799999,0.103448145,0.22266772,0.22286573
16910,0.10345,0.902,0.09799999,0.10345,0.22286573,0.22290134
16911,0.103451855,0.902,0.09799999,0.103451855,0.22290134,0.22307426
16912,0.1034537,0.902,0.09799999,0.1034537,0.22307426,0.22310397
16913,0.10345556,0.902,0.09799999,0.10345556,0.22310397,0.22314212
16914,0.103457406,0.902,0.09799999,0.103457406,0.22314212,0.22315386
16915,0.10345926,0.902,0.09799999,0.10345926,0.22315386,0.22328389
16916,0.10346111,0.902,0.09799999,0.10346111,0.22328389,0.22350973
16917,0.103462964,0.902,0.09799999,0.103462964,0.22350973,0.22353154
16918,0.103462964,0.9019833,0.09801668,0.103462964,0.22353154,0.22354719
16919,0.10346481,0.9019833,0.09801668,0.10346481,0.22354719,0.22356209
16920,0.10346667,0.9019833,0.09801668,0.10346667,0.22356209,0.22358504
16921,0.103468515,0.9019833,0.09801668,0.103468515,0.22358504,0.22358626
16922,0.103468515,0.9019667,0.09803331,0.103468515,0.22358626,0.22361702
16923,0.10347037,0.9019667,0.09803331,0.10347037,0.22361702,0.22369185
16924,0.103472225,0.9019667,0.09803331,0.103472225,0.22369185,0.22370675
16925,0.10347407,0.9019667,0.09803331,0.10347407,0.22370675,0.22380087
16926,0.10347593,0.9019667,0.09803331,0.10347593,0.22380087,0.22403261
16927,0.103477776,0.9019667,0.09803331,0.103477776,0.22403261,0.22405094
16928,0.10347963,0.9019667,0.09803331,0.10347963,0.22405094,0.22407913
16929,0.10348148,0.9019667,0.09803331,0.10348148,0.22407913,0.22410211
16930,0.103483334,0.9019667,0.09803331,0.103483334,0.22410211,0.22473332
16931,0.10348518,0.9019667,0.09803331,0.10348518,0.22473332,0.22485581
16932,0.10348704,0.9019667,0.09803331,0.10348704,0.22485581,0.22487256
16933,0.10348889,0.9019667,0.09803331,0.10348889,0.22487256,0.2249867
16934,0.10349074,0.9019667,0.09803331,0.10349074,0.2249867,0.22503915
16935,0.10349074,0.90195,0.09805,0.10349074,0.22503915,0.22504637
16936,0.103492595,0.90195,0.09805,0.103492595,0.22504637,0.22514561
16937,0.10349444,0.90195,0.09805,0.10349444,0.22514561,0.22516721
16938,0.1034963,0.90195,0.09805,0.1034963,0.22516721,0.22540087
16939,0.103498146,0.90195,0.09805,0.103498146,0.22540087,0.22544652
16940,0.1035,0.90195,0.09805,0.1035,0.22544652,0.22555149
16941,0.10350185,0.90195,0.09805,0.10350185,0.22555149,0.22555828
16942,0.103503704,0.90195,0.09805,0.103503704,0.22555828,0.22565493
16943,0.10350556,0.90195,0.09805,0.10350556,0.22565493,0.22575188
16944,0.10350741,0.90195,0.09805,0.10350741,0.22575188,0.22603828
16945,0.10350926,0.90195,0.09805,0.10350926,0.22603828,0.22606409
16946,0.10351111,0.90195,0.09805,0.10351111,0.22606409,0.226076
16947,0.103512965,0.90195,0.09805,0.103512965,0.226076,0.22634447
16948,0.10351481,0.90195,0.09805,0.10351481,0.22634447,0.22637859
16949,0.10351667,0.90195,0.09805,0.10351667,0.22637859,0.2265181
16950,0.103518516,0.90195,0.09805,0.103518516,0.2265181,0.22664085
16951,0.10352037,0.90195,0.09805,0.10352037,0.22664085,0.22666511
16952,0.10352222,0.90195,0.09805,0.10352222,0.22666511,0.22668025
16953,0.103524074,0.90195,0.09805,0.103524074,0.22668025,0.22676662
16954,0.10352593,0.90195,0.09805,0.10352593,0.22676662,0.226917
16955,0.10352778,0.90195,0.09805,0.10352778,0.226917,0.2269696
16956,0.10352963,0.90195,0.09805,0.10352963,0.2269696,0.22699946
16957,0.10353148,0.90195,0.09805,0.10353148,0.22699946,0.22701806
16958,0.10353148,0.9019333,0.09806669,0.10353148,0.22701806,0.22712591
16959,0.103533335,0.9019333,0.09806669,0.103533335,0.22712591,0.22730833
16960,0.10353518,0.9019333,0.09806669,0.10353518,0.22730833,0.22733513
16961,0.10353518,0.9019167,0.09808332,0.10353518,0.22733513,0.22741812
16962,0.10353704,0.9019167,0.09808332,0.10353704,0.22741812,0.22745407
16963,0.103538886,0.9019167,0.09808332,0.103538886,0.22745407,0.22757491
16964,0.10354074,0.9019167,0.09808332,0.10354074,0.22757491,0.22760296
16965,0.103542596,0.9019167,0.09808332,0.103542596,0.22760296,0.22784448
16966,0.103544444,0.9019167,0.09808332,0.103544444,0.22784448,0.22786969
16967,0.1035463,0.9019167,0.09808332,0.1035463,0.22786969,0.22794071
16968,0.10354815,0.9019167,0.09808332,0.10354815,0.22794071,0.2279653
16969,0.10355,0.9019167,0.09808332,0.10355,0.2279653,0.22799432
16970,0.10355,0.9019,0.09810001,0.10355,0.22799432,0.2280389
16971,0.10355185,0.9019,0.09810001,0.10355185,0.2280389,0.22806835
16972,0.103553705,0.9019,0.09810001,0.103553705,0.22806835,0.22808647
16973,0.10355555,0.9019,0.09810001,0.10355555,0.22808647,0.22815973
16974,0.10355741,0.9019,0.09810001,0.10355741,0.22815973,0.22823545
16975,0.103559256,0.9019,0.09810001,0.103559256,0.22823545,0.22836733
16976,0.10356111,0.9019,0.09810001,0.10356111,0.22836733,0.22839874
16977,0.10356111,0.9018833,0.098116696,0.10356111,0.22839874,0.22849044
16978,0.103562966,0.9018833,0.098116696,0.103562966,0.22849044,0.22857222
16979,0.103562966,0.9018667,0.098133326,0.103562966,0.22857222,0.22873697
16980,0.103564814,0.9018667,0.098133326,0.103564814,0.22873697,0.22875473
16981,0.10356667,0.9018667,0.098133326,0.10356667,0.22875473,0.22881845
16982,0.10356852,0.9018667,0.098133326,0.10356852,0.22881845,0.22910434
16983,0.10357037,0.9018667,0.098133326,0.10357037,0.22910434,0.22913429
16984,0.10357222,0.9018667,0.098133326,0.10357222,0.22913429,0.22968271
16985,0.10357222,0.90185,0.098150015,0.10357222,0.22968271,0.22969589
16986,0.103574075,0.90185,0.098150015,0.103574075,0.22969589,0.22976357
16987,0.10357592,0.90185,0.098150015,0.10357592,0.22976357,0.229909
16988,0.10357778,0.90185,0.098150015,0.10357778,0.229909,0.22999501
16989,0.10357963,0.90185,0.098150015,0.10357963,0.22999501,0.22999856
16990,0.10358148,0.90185,0.098150015,0.10358148,0.22999856,0.23037365
16991,0.103583336,0.90185,0.098150015,0.103583336,0.23037365,0.2303943
16992,0.10358518,0.90185,0.098150015,0.10358518,0.2303943,0.23052025
16993,0.10358704,0.90185,0.098150015,0.10358704,0.23052025,0.23066613
16994,0.10358889,0.90185,0.098150015,0.10358889,0.23066613,0.23078099
16995,0.10359074,0.90185,0.098150015,0.10359074,0.23078099,0.23085752
16996,0.10359074,0.90183336,0.098166645,0.10359074,0.23085752,0.23088488
16997,0.10359259,0.90183336,0.098166645,0.10359259,0.23088488,0.23114154
16998,0.103594445,0.90183336,0.098166645,0.103594445,0.23114154,0.23115832
16999,0.1035963,0.90183336,0.098166645,0.1035963,0.23115832,0.2311733
17000,0.10359815,0.90183336,0.098166645,0.10359815,0.2311733,0.23131323
17001,0.1036,0.90183336,0.098166645,0.1036,0.23131323,0.23135474
17002,0.1036,0.90181667,0.098183334,0.1036,0.23135474,0.23158026
17003,0.10360185,0.90181667,0.098183334,0.10360185,0.23158026,0.23165143
17004,0.103603706,0.90181667,0.098183334,0.103603706,0.23165143,0.23173231
17005,0.10360555,0.90181667,0.098183334,0.10360555,0.23173231,0.2319307
17006,0.10360741,0.90181667,0.098183334,0.10360741,0.2319307,0.23194942
17007,0.10360926,0.90181667,0.098183334,0.10360926,0.23194942,0.23199505
17008,0.10361111,0.90181667,0.098183334,0.10361111,0.23199505,0.23205343
17009,0.10361296,0.90181667,0.098183334,0.10361296,0.23205343,0.23213723
17010,0.103614815,0.90181667,0.098183334,0.103614815,0.23213723,0.23218912
17011,0.10361667,0.90181667,0.098183334,0.10361667,0.23218912,0.23236236
17012,0.10361852,0.90181667,0.098183334,0.10361852,0.23236236,0.2325373
17013,0.10361852,0.9018,0.09820002,0.10361852,0.2325373,0.23264742
17014,0.10362037,0.9018,0.09820002,0.10362037,0.23264742,0.23286715
17015,0.10362222,0.9018,0.09820002,0.10362222,0.23286715,0.23294741
